country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Jordan,JOR,2021-02-01,,,,,1331.0,,,,130.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-02,,,,,1412.0,,,,138.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-03,,,,,1494.0,,,,146.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-04,,,,,1575.0,,,,154.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-05,,,,,1656.0,,,,162.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-06,,,,,1737.0,,,,170.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-07,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-08,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-09,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-10,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-11,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-12,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-13,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-14,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-15,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-16,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-17,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-18,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-19,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-20,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-21,,,,,1818.0,,,,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-22,80000.0,50000.0,30000.0,,1818.0,0.78,0.49,0.29,178.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-23,,,,,4892.0,,,,479.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-24,,,,,7965.0,,,,781.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-25,150000.0,,,,11039.0,1.47,,,1082.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-26,,,,,11209.0,,,,1099.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-27,,,,,11379.0,,,,1115.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-02-28,,,,,11549.0,,,,1132.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-03-01,,,,,11719.0,,,,1149.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
Jordan,JOR,2021-03-02,,,,,8816.0,,,,864.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Jordan,https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9/20210425-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%8A%D8%A3%D9%85%D9%84-%D8%A8%D8%A5%D9%84%D8%BA%D8%A7%D8%A1-%D9%83%D9%84-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AD%D8%B8%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%85%D9%86-%D8%AA%D9%85%D9%88%D8%B2-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D9%88%D8%B2%D9%8A%D8%B1
